	 ExtractedX	 ExtractedY
1630584046.167550	658	719
1630584046.200890	658	719
1630584046.234220	658	719
1630584046.267560	659	719
1630584046.300890	659	719
1630584046.334220	659	719
1630584046.367560	659	719
1630584046.400890	655	713
1630584046.434220	660	719
1630584046.467560	660	719
1630584046.500890	660	719
1630584046.534220	659	719
1630584046.567560	660	719
1630584046.600890	660	719
1630584046.634220	660	719
1630584046.667560	660	719
1630584046.700890	660	719
1630584046.734220	660	719
1630584046.767560	660	718
1630584046.800890	660	718
1630584046.834220	660	719
1630584046.867560	660	719
1630584046.900890	660	718
1630584046.934220	660	718
1630584046.967560	660	718
1630584047.000890	660	718
1630584047.034220	660	718
1630584047.067560	660	718
1630584047.100890	660	718
1630584047.134230	660	718
1630584047.167560	660	718
1630584047.200890	661	718
1630584047.234230	661	718
1630584047.267560	661	718
1630584047.300890	661	718
1630584047.334230	661	718
1630584047.367560	661	718
1630584047.400890	661	718
1630584047.434230	661	718
1630584047.467560	661	718
1630584047.500890	661	718
1630584047.534230	661	718
1630584047.567560	661	718
1630584047.600890	661	718
1630584047.634230	661	718
1630584047.667560	661	718
1630584047.700890	661	718
1630584047.734230	661	718
1630584047.767560	661	718
1630584047.800890	661	718
1630584047.834230	661	718
1630584047.867560	661	718
1630584047.900890	662	718
1630584047.934230	661	718
1630584047.967560	662	718
1630584048.000900	662	717
1630584048.034230	662	717
1630584048.067560	662	717
1630584048.100900	662	718
1630584048.134230	662	718
1630584048.167560	662	718
1630584048.200900	662	717
1630584048.234230	662	717
1630584048.267560	662	717
1630584048.300900	662	717
1630584048.334230	663	717
1630584048.367560	663	717
1630584048.400900	663	717
1630584048.434230	663	717
1630584048.467560	663	717
1630584048.500900	663	717
1630584048.534230	663	717
1630584048.567560	663	717
1630584048.600900	663	717
1630584048.634230	663	717
1630584048.667560	663	717
1630584048.700900	663	717
1630584048.734230	662	717
1630584048.767560	662	717
1630584048.800900	662	717
1630584048.834230	662	718
1630584048.867560	662	717
1630584048.900900	662	717
1630584048.934230	662	717
1630584048.967570	662	718
1630584049.000900	662	718
1630584049.034230	662	717
1630584049.067570	662	718
1630584049.100900	662	718
1630584049.134230	662	718
1630584049.167570	662	717
1630584049.200900	663	717
1630584049.234230	663	717
1630584049.267570	663	717
1630584049.300900	663	717
1630584049.334230	663	717
1630584049.367570	663	717
1630584049.400900	663	717
1630584049.434230	663	717
1630584049.467570	663	717
1630584049.500900	663	717
1630584049.534230	663	717
1630584049.567570	663	717
1630584049.600900	663	717
1630584049.634230	659	711
1630584049.667570	663	717
1630584049.700900	659	711
1630584049.734230	663	717
1630584049.767570	663	717
1630584049.800900	663	717
1630584049.834230	659	711
1630584049.867570	663	717
1630584049.900900	663	717
1630584049.934240	663	717
1630584049.967570	659	711
1630584050.000900	664	716
1630584050.034240	664	716
1630584050.067570	664	716
1630584050.100900	664	716
1630584050.134240	664	716
1630584050.167570	664	716
1630584050.200900	664	716
1630584050.234240	664	716
1630584050.267570	664	716
1630584050.300900	664	716
1630584050.334240	664	716
1630584050.367570	664	716
1630584050.400900	664	716
1630584050.434240	664	716
1630584050.467570	664	716
1630584050.500900	664	716
1630584050.534240	664	716
1630584050.567570	664	716
1630584050.600900	664	716
1630584050.634240	664	716
1630584050.667570	664	716
1630584050.700900	664	716
1630584050.734240	664	716
1630584050.767570	664	716
1630584050.800910	664	716
1630584050.834240	664	716
1630584050.867570	664	716
1630584050.900910	664	716
1630584050.934240	664	716
1630584050.967570	664	716
1630584051.000910	664	716
1630584051.034240	664	716
1630584051.067570	664	716
1630584051.100910	664	716
1630584051.134240	664	716
1630584051.167570	664	716
1630584051.200910	665	716
1630584051.234240	664	716
1630584051.267570	664	716
1630584051.300910	664	716
1630584051.334240	664	716
1630584051.367570	663	717
1630584051.400910	662	717
1630584051.434240	660	717
1630584051.467570	658	718
1630584051.500910	655	720
1630584051.534240	655	722
1630584051.567570	654	723
1630584051.600910	654	723
1630584051.634240	654	723
1630584051.667580	640	715
1630584051.700910	652	725
1630584051.734240	650	727
1630584051.767580	634	724
1630584051.800910	634	728
1630584051.834240	634	729
1630584051.867580	633	728
1630584051.900910	633	728
1630584051.934240	633	728
1630584051.967580	633	729
1630584052.000910	633	730
1630584052.034240	633	732
1630584052.067580	633	734
1630584052.100910	631	739
1630584052.134240	630	744
1630584052.167580	628	747
1630584052.200910	625	747
1630584052.234240	623	748
1630584052.267580	622	747
1630584052.300910	621	746
1630584052.334240	619	741
1630584052.367580	615	735
1630584052.400910	613	730
1630584052.434240	613	729
1630584052.467580	612	730
1630584052.500910	612	730
1630584052.534240	613	730
1630584052.567580	613	729
1630584052.600910	612	729
1630584052.634250	612	729
1630584052.667580	612	730
1630584052.700910	612	730
1630584052.734250	611	730
1630584052.767580	611	729
1630584052.800910	611	730
1630584052.834250	612	730
1630584052.867580	612	729
1630584052.900910	611	729
1630584052.934250	611	730
1630584052.967580	611	730
1630584053.000910	610	730
1630584053.034250	610	730
1630584053.067580	623	719
1630584053.100910	610	731
1630584053.134250	611	732
1630584053.167580	611	732
1630584053.200910	611	731
1630584053.234250	610	730
1630584053.267580	610	729
1630584053.300910	610	729
1630584053.334250	610	729
1630584053.367580	609	728
1630584053.400910	609	728
1630584053.434250	609	727
1630584053.467580	609	727
1630584053.500910	609	727
1630584053.534250	609	726
1630584053.567580	609	726
1630584053.600920	609	726
1630584053.634250	609	726
1630584053.667580	609	726
1630584053.700920	609	725
1630584053.734250	621	714
1630584053.767580	621	714
1630584053.800920	608	725
1630584053.834250	621	714
1630584053.867580	621	714
1630584053.900920	621	714
1630584053.934250	621	714
1630584053.967580	621	714
1630584054.000920	608	723
1630584054.034250	607	723
1630584054.067580	620	712
1630584054.100920	607	721
1630584054.134250	607	721
1630584054.167580	607	720
1630584054.200920	607	720
1630584054.234250	621	710
1630584054.267580	621	709
1630584054.300920	622	709
1630584054.334250	622	708
1630584054.367580	622	708
1630584054.400920	622	707
1630584054.434250	622	707
1630584054.467590	622	707
1630584054.500920	608	716
1630584054.534250	622	707
1630584054.567590	622	707
1630584054.600920	609	716
1630584054.634250	622	707
1630584054.667590	622	707
1630584054.700920	622	706
1630584054.734250	622	706
1630584054.767590	622	706
1630584054.800920	622	706
1630584054.834250	608	714
1630584054.867590	622	705
1630584054.900920	622	706
1630584054.934250	622	706
1630584054.967590	608	714
1630584055.000920	622	705
1630584055.034250	622	705
1630584055.067590	622	706
1630584055.100920	622	705
1630584055.134250	622	705
1630584055.167590	622	705
1630584055.200920	622	705
1630584055.234250	622	705
1630584055.267590	622	705
1630584055.300920	622	705
1630584055.334260	621	704
1630584055.367590	621	704
1630584055.400920	621	704
1630584055.434260	622	704
1630584055.467590	622	704
1630584055.500920	621	704
1630584055.534260	607	712
1630584055.567590	608	712
1630584055.600920	607	712
1630584055.634260	607	711
1630584055.667590	607	711
1630584055.700920	621	703
1630584055.734260	621	703
1630584055.767590	607	711
1630584055.800920	621	703
1630584055.834260	621	703
1630584055.867590	621	703
1630584055.900920	621	703
1630584055.934260	621	703
1630584055.967590	621	703
1630584056.000920	621	703
1630584056.034260	621	702
1630584056.067590	621	702
1630584056.100920	607	710
1630584056.134260	607	710
1630584056.167590	621	702
1630584056.200920	621	702
1630584056.234260	621	702
1630584056.267590	621	701
1630584056.300930	621	701
1630584056.334260	621	701
1630584056.367590	621	701
1630584056.400930	621	701
1630584056.434260	621	701
1630584056.467590	621	701
1630584056.500930	621	701
1630584056.534260	621	701
1630584056.567590	621	701
1630584056.600930	621	701
1630584056.634260	621	701
1630584056.667590	621	700
1630584056.700930	621	700
1630584056.734260	621	700
1630584056.767590	621	700
1630584056.800930	621	700
1630584056.834260	621	700
1630584056.867590	607	707
1630584056.900930	621	700
1630584056.934260	621	700
1630584056.967590	621	700
1630584057.000930	607	707
1630584057.034260	607	707
1630584057.067590	607	707
1630584057.100930	621	700
1630584057.134260	607	707
1630584057.167600	607	707
1630584057.200930	607	707
1630584057.234260	607	707
1630584057.267600	607	707
1630584057.300930	607	707
1630584057.334260	621	700
1630584057.367600	607	707
1630584057.400930	621	700
1630584057.434260	621	700
1630584057.467600	621	701
1630584057.500930	621	701
1630584057.534260	621	701
1630584057.567600	607	708
1630584057.600930	621	701
1630584057.634260	621	701
1630584057.667600	621	700
1630584057.700930	621	700
1630584057.734260	621	700
1630584057.767600	607	708
1630584057.800930	607	707
1630584057.834260	621	700
1630584057.867600	621	700
1630584057.900930	621	700
1630584057.934260	607	708
1630584057.967600	619	699
1630584058.000930	616	699
1630584058.034260	603	713
1630584058.067600	602	716
1630584058.100930	602	722
1630584058.134270	602	727
1630584058.167600	601	731
1630584058.200930	601	733
1630584058.234270	601	735
1630584058.267600	603	735
1630584058.300930	603	737
1630584058.334270	607	738
1630584058.367600	612	740
1630584058.400930	618	742
1630584058.434270	623	744
1630584058.467600	630	746
1630584058.500930	638	749
1630584058.534270	644	753
1630584058.567600	648	756
1630584058.600930	650	758
1630584058.634270	654	759
1630584058.667600	658	759
1630584058.700930	662	758
1630584058.734270	664	758
1630584058.767600	664	742
1630584058.800930	665	742
1630584058.834270	665	741
1630584058.867600	665	740
1630584058.900930	665	740
1630584058.934270	665	741
1630584058.967600	665	742
1630584059.000940	666	744
1630584059.034270	666	745
1630584059.067600	666	744
1630584059.100940	666	743
1630584059.134270	667	756
1630584059.167600	665	739
1630584059.200940	664	738
1630584059.234270	664	737
1630584059.267600	664	736
1630584059.300940	663	735
1630584059.334270	662	735
1630584059.367600	662	734
1630584059.400940	662	734
1630584059.434270	662	733
1630584059.467600	662	732
1630584059.500940	662	730
1630584059.534270	661	729
1630584059.567600	661	728
1630584059.600940	661	728
1630584059.634270	661	728
1630584059.667600	661	727
1630584059.700940	662	728
1630584059.734270	664	730
1630584059.767600	664	732
1630584059.800940	665	734
1630584059.834270	664	735
1630584059.867610	661	742
1630584059.900940	661	737
1630584059.934270	653	741
1630584059.967610	654	740
1630584060.000940	634	742
1630584060.034270	627	737
1630584060.067610	621	731
1630584060.100940	617	722
1630584060.134270	613	714
1630584060.167610	626	704
1630584060.200940	623	695
1630584060.234270	622	688
1630584060.267610	623	684
1630584060.300940	625	683
1630584060.334270	628	685
1630584060.367610	631	686
1630584060.400940	633	687
1630584060.434270	634	690
1630584060.467610	634	691
1630584060.500940	634	692
1630584060.534270	635	694
1630584060.567610	636	694
1630584060.600940	637	695
1630584060.634270	639	695
1630584060.667610	641	695
1630584060.700940	644	695
1630584060.734270	646	696
1630584060.767610	648	697
1630584060.800940	649	698
1630584060.834280	650	698
1630584060.867610	651	698
1630584060.900940	653	698
1630584060.934280	656	700
1630584060.967610	657	702
1630584061.000940	659	703
1630584061.034280	660	705
1630584061.067610	660	706
1630584061.100940	661	706
1630584061.134280	661	706
1630584061.167610	662	707
1630584061.200940	663	707
1630584061.234280	664	707
1630584061.267610	664	707
1630584061.300940	664	707
1630584061.334280	664	707
1630584061.367610	664	707
1630584061.400940	664	707
1630584061.434280	664	707
1630584061.467610	664	707
1630584061.500940	664	707
1630584061.534280	664	707
1630584061.567610	664	707
1630584061.600940	664	707
1630584061.634280	664	706
1630584061.667610	664	707
1630584061.700940	665	708
1630584061.734280	665	708
1630584061.767610	665	708
1630584061.800950	666	709
1630584061.834280	666	710
1630584061.867610	667	711
1630584061.900950	668	712
1630584061.934280	669	713
1630584061.967610	671	714
1630584062.000950	673	713
1630584062.034280	674	713
1630584062.067610	675	714
1630584062.100950	678	715
1630584062.134280	679	716
1630584062.167610	680	717
1630584062.200950	681	716
1630584062.234280	682	715
1630584062.267610	683	713
1630584062.300950	684	712
1630584062.334280	685	710
1630584062.367610	685	710
1630584062.400950	685	710
1630584062.434280	684	710
1630584062.467610	684	710
1630584062.500950	684	709
1630584062.534280	684	709
1630584062.567610	684	709
1630584062.600950	684	709
1630584062.634280	684	709
1630584062.667620	684	708
1630584062.700950	684	707
1630584062.734280	685	705
1630584062.767620	686	704
1630584062.800950	689	702
1630584062.834280	689	699
1630584062.867620	686	697
